date,store_nbr,transactions,month_day
2017-08-16,7,1833,08-16
2017-08-16,8,2645,08-16
2017-08-16,9,2105,08-16
2017-08-16,10,1070,08-16
2017-08-16,11,2387,08-16
2017-08-16,12,1121,08-16
2017-08-16,13,886,08-16
2017-08-16,14,1430,08-16
2017-08-16,15,1351,08-16
2017-08-16,16,990,08-16
2017-08-16,17,1373,08-16
2017-08-16,18,1479,08-16
2017-08-16,19,1120,08-16
2017-08-16,23,1057,08-16
2017-08-16,25,568,08-16
2017-08-16,26,567,08-16
2017-08-16,27,1278,08-16
2017-08-16,28,1202,08-16
2017-08-16,30,780,08-16
2017-08-16,31,1338,08-16
2017-08-16,32,585,08-16
2017-08-16,33,1156,08-16
2017-08-16,34,2329,08-16
2017-08-16,35,612,08-16
2017-08-16,36,1123,08-16
2017-08-16,37,1468,08-16
2017-08-16,38,1405,08-16
2017-08-16,39,1461,08-16
2017-08-16,40,1487,08-16
2017-08-16,41,892,08-16
2017-08-16,43,1196,08-16
2017-08-16,44,3798,08-16
2017-08-16,45,3184,08-16
2017-08-16,46,2908,08-16
2017-08-16,47,3376,08-16
2017-08-16,48,2501,08-16
2017-08-16,49,2162,08-16
2017-08-16,50,2165,08-16
2017-08-16,51,1666,08-16
2017-08-16,53,727,08-16
2017-08-16,54,830,08-16
2017-08-16,1,1798,08-16
2017-08-16,2,1934,08-16
2017-08-16,3,3069,08-16
2017-08-16,4,1486,08-16
2017-08-16,5,1431,08-16
2017-08-16,6,1675,08-16
2017-08-16,7,1929,08-16
2017-08-16,8,2815,08-16
2017-08-16,9,1825,08-16
2017-08-16,10,1025,08-16
2017-08-16,11,2270,08-16
2017-08-16,12,1180,08-16
2017-08-16,13,809,08-16
2017-08-16,14,1354,08-16
2017-08-16,15,1291,08-16
2017-08-16,16,834,08-16
2017-08-16,17,1127,08-16
2017-08-16,18,1356,08-16
2017-08-16,19,1169,08-16
2017-08-16,23,1080,08-16
2017-08-16,25,684,08-16
2017-08-16,26,617,08-16
2017-08-16,27,1310,08-16
2017-08-16,28,921,08-16
2017-08-16,30,643,08-16
2017-08-16,31,1112,08-16
2017-08-16,32,472,08-16
2017-08-16,33,977,08-16
2017-08-16,34,2210,08-16
2017-08-16,35,537,08-16
2017-08-16,36,854,08-16
2017-08-16,37,1606,08-16
2017-08-16,38,1492,08-16
2017-08-16,39,1161,08-16
2017-08-16,40,1241,08-16
2017-08-16,41,903,08-16
2017-08-16,43,1189,08-16
2017-08-16,44,4044,08-16
2017-08-16,45,3321,08-16
2017-08-16,46,2994,08-16
2017-08-16,47,3539,08-16
2017-08-16,48,2463,08-16
2017-08-16,49,2296,08-16
2017-08-16,50,2129,08-16
2017-08-16,51,1816,08-16
2017-08-16,53,866,08-16
2017-08-16,54,693,08-16
2017-08-16,1,1713,08-16
2017-08-16,2,1700,08-16
2017-08-16,3,2851,08-16
2017-08-16,4,1273,08-16
2017-08-16,5,1255,08-16
2017-08-16,6,1554,08-16
2017-08-16,7,1689,08-16
2017-08-16,8,2608,08-16
2017-08-16,9,1844,08-16
2017-08-16,10,945,08-16
2017-08-16,11,2122,08-16
2017-08-16,12,1186,08-16
2017-08-16,13,842,08-16
2017-08-16,14,1355,08-16
2017-08-16,15,1346,08-16
2017-08-16,16,817,08-16
2017-08-16,17,1160,08-16
2017-08-16,18,1396,08-16
2017-08-16,19,1120,08-16
2017-08-16,23,974,08-16
2017-08-16,25,615,08-16
2017-08-16,26,511,08-16
2017-08-16,27,1203,08-16
2017-08-16,28,984,08-16
2017-08-16,30,728,08-16
2017-08-16,31,1172,08-16
2017-08-16,32,479,08-16
2017-08-16,33,932,08-16
2017-08-16,34,2132,08-16
2017-08-16,35,550,08-16
2017-08-16,36,877,08-16
2017-08-16,37,1413,08-16
2017-08-16,38,1430,08-16
2017-08-16,39,1218,08-16
2017-08-16,40,1177,08-16
2017-08-16,41,830,08-16
2017-08-16,43,1062,08-16
2017-08-16,44,3724,08-16
2017-08-16,45,3020,08-16
2017-08-16,46,2722,08-16
2017-08-16,47,3324,08-16
2017-08-16,48,2414,08-16
2017-08-16,49,2222,08-16
2017-08-16,50,2112,08-16
2017-08-16,51,1562,08-16
2017-08-16,53,683,08-16
2017-08-16,54,687,08-16
2017-08-16,1,1880,08-16
2017-08-16,2,2014,08-16
2017-08-16,3,3337,08-16
2017-08-16,4,1622,08-16
2017-08-16,5,1393,08-16
2017-08-16,6,1844,08-16
2017-08-16,7,2033,08-16
2017-08-16,8,2715,08-16
2017-08-16,9,1723,08-16
2017-08-16,10,870,08-16
2017-08-16,11,2222,08-16
2017-08-16,12,1145,08-16
2017-08-16,13,840,08-16
2017-08-16,14,1256,08-16
2017-08-16,15,1332,08-16
2017-08-16,16,887,08-16
2017-08-16,17,1192,08-16
2017-08-16,18,1290,08-16
2017-08-16,19,1085,08-16
2017-08-16,23,1218,08-16
2017-08-16,25,749,08-16
2017-08-16,26,520,08-16
2017-08-16,27,1385,08-16
2017-08-16,28,879,08-16
2017-08-16,30,739,08-16
2017-08-16,31,1123,08-16
2017-08-16,32,507,08-16
2017-08-16,33,847,08-16
2017-08-16,34,2326,08-16
2017-08-16,35,475,08-16
2017-08-16,36,852,08-16
2017-08-16,37,1562,08-16
2017-08-16,38,1653,08-16
2017-08-16,39,1244,08-16
2017-08-16,40,1117,08-16
2017-08-16,41,847,08-16
2017-08-16,43,1217,08-16
2017-08-16,44,3774,08-16
2017-08-16,45,3545,08-16
2017-08-16,46,3056,08-16
2017-08-16,47,3577,08-16
2017-08-16,48,2630,08-16
2017-08-16,49,2441,08-16
2017-08-16,50,2457,08-16
2017-08-16,51,1842,08-16
2017-08-16,53,742,08-16
2017-08-16,54,633,08-16
2017-08-16,1,1269,08-16
2017-08-16,2,2072,08-16
2017-08-16,3,3554,08-16
2017-08-16,4,1565,08-16
2017-08-16,5,1374,08-16
2017-08-16,6,2089,08-16
2017-08-16,7,1735,08-16
2017-08-16,8,3019,08-16
2017-08-16,9,2307,08-16
2017-08-16,10,1208,08-16
2017-08-16,11,2372,08-16
2017-08-16,12,1250,08-16
2017-08-16,13,1141,08-16
2017-08-16,14,1812,08-16
2017-08-16,15,1319,08-16
2017-08-16,16,1020,08-16
2017-08-16,17,1500,08-16
2017-08-16,18,1271,08-16
2017-08-16,19,1917,08-16
2017-08-16,23,1113,08-16
2017-08-16,25,1089,08-16
2017-08-16,26,748,08-16
2017-08-16,27,1745,08-16
2017-08-16,28,1311,08-16
2017-08-16,30,867,08-16
2017-08-16,31,1481,08-16
2017-08-16,32,673,08-16
2017-08-16,33,1257,08-16
2017-08-16,34,2628,08-16
2017-08-16,35,668,08-16
2017-08-16,36,1083,08-16
2017-08-16,37,1619,08-16
2017-08-16,38,2282,08-16
2017-08-16,39,1706,08-16
2017-08-16,40,1302,08-16
2017-08-16,41,1220,08-16
2017-08-16,43,1389,08-16
2017-08-16,44,5050,08-16
2017-08-16,45,4262,08-16
2017-08-16,46,4417,08-16
2017-08-16,47,4494,08-16
2017-08-16,48,3762,08-16
2017-08-16,49,2895,08-16
2017-08-16,50,3394,08-16
2017-08-16,51,2109,08-16
2017-08-16,53,1104,08-16
2017-08-16,54,1020,08-16
2017-08-16,1,493,08-16
2017-08-16,2,1989,08-16
2017-08-16,3,3612,08-16
2017-08-16,4,1857,08-16
2017-08-16,5,1455,08-16
2017-08-16,6,2189,08-16
2017-08-16,7,1499,08-16
2017-08-16,8,2773,08-16
2017-08-16,9,2326,08-16
2017-08-16,10,1076,08-16
2017-08-16,11,2684,08-16
2017-08-16,12,1227,08-16
2017-08-16,13,887,08-16
2017-08-16,14,1164,08-16
2017-08-16,15,1017,08-16
2017-08-16,16,1178,08-16
2017-08-16,17,1501,08-16
2017-08-16,18,1346,08-16
2017-08-16,19,1158,08-16
2017-08-16,23,994,08-16
2017-08-16,25,701,08-16
2017-08-16,26,747,08-16
2017-08-16,27,1969,08-16
2017-08-16,28,1579,08-16
2017-08-16,30,711,08-16
2017-08-16,31,1723,08-16
2017-08-16,32,632,08-16
2017-08-16,33,1306,08-16
2017-08-16,34,2333,08-16
2017-08-16,35,684,08-16
2017-08-16,36,1207,08-16
2017-08-16,37,1287,08-16
2017-08-16,38,2379,08-16
2017-08-16,39,1586,08-16
2017-08-16,40,1177,08-16
2017-08-16,41,1306,08-16
2017-08-16,43,1447,08-16
2017-08-16,44,4823,08-16
2017-08-16,45,4563,08-16
2017-08-16,46,4618,08-16
2017-08-16,47,4829,08-16
2017-08-16,48,4169,08-16
2017-08-16,49,2879,08-16
2017-08-16,50,3219,08-16
2017-08-16,51,2066,08-16
2017-08-16,53,1254,08-16
2017-08-16,54,1211,08-16
2017-08-16,1,1823,08-16
2017-08-16,2,1946,08-16
2017-08-16,3,2907,08-16
2017-08-16,4,1431,08-16
2017-08-16,5,1433,08-16
2017-08-16,6,1711,08-16
2017-08-16,7,1784,08-16
2017-08-16,8,2785,08-16
2017-08-16,9,1964,08-16
2017-08-16,10,973,08-16
2017-08-16,11,2214,08-16
2017-08-16,12,1199,08-16
2017-08-16,13,843,08-16
2017-08-16,14,1528,08-16
2017-08-16,15,1362,08-16
2017-08-16,16,927,08-16
2017-08-16,17,1337,08-16
2017-08-16,18,1360,08-16
2017-08-16,19,1208,08-16
2017-08-16,23,1043,08-16
2017-08-16,25,674,08-16
2017-08-16,26,617,08-16
2017-08-16,27,1297,08-16
2017-08-16,28,975,08-16
2017-08-16,30,711,08-16
2017-08-16,31,1257,08-16
2017-08-16,32,589,08-16
2017-08-16,33,1129,08-16
2017-08-16,34,2328,08-16
2017-08-16,35,661,08-16
2017-08-16,36,963,08-16
2017-08-16,37,1465,08-16
2017-08-16,38,1434,08-16
2017-08-16,39,1357,08-16
2017-08-16,40,1398,08-16
2017-08-16,41,835,08-16
2017-08-16,43,1290,08-16
2017-08-16,44,3789,08-16
2017-08-16,45,3270,08-16
2017-08-16,46,3061,08-16
2017-08-16,47,3413,08-16
2017-08-16,48,2574,08-16
2017-08-16,49,2171,08-16
2017-08-16,50,2262,08-16
2017-08-16,51,1682,08-16
2017-08-16,53,760,08-16
2017-08-16,54,881,08-16
2017-08-16,1,1734,08-16
2017-08-16,2,1841,08-16
2017-08-16,3,2723,08-16
2017-08-16,4,1345,08-16
2017-08-16,5,1344,08-16
2017-08-16,6,1616,08-16
2017-08-16,7,1724,08-16
2017-08-16,8,2535,08-16
2017-08-16,9,1798,08-16
2017-08-16,10,1025,08-16
2017-08-16,11,2024,08-16
2017-08-16,12,1097,08-16
2017-08-16,13,834,08-16
2017-08-16,14,1388,08-16
2017-08-16,15,1217,08-16
2017-08-16,16,904,08-16
2017-08-16,17,1163,08-16
2017-08-16,18,1401,08-16
2017-08-16,19,1086,08-16
2017-08-16,23,1032,08-16
2017-08-16,25,577,08-16
2017-08-16,26,520,08-16
2017-08-16,27,1158,08-16
2017-08-16,28,1041,08-16
2017-08-16,30,707,08-16
2017-08-16,31,1202,08-16
2017-08-16,32,559,08-16
2017-08-16,33,1132,08-16
2017-08-16,34,2149,08-16
2017-08-16,35,631,08-16
2017-08-16,36,977,08-16
2017-08-16,37,1425,08-16
2017-08-16,38,1446,08-16
2017-08-16,39,1309,08-16
2017-08-16,40,1278,08-16
2017-08-16,41,789,08-16
2017-08-16,43,1207,08-16
2017-08-16,44,3631,08-16
2017-08-16,45,2960,08-16
2017-08-16,46,2755,08-16
2017-08-16,47,3153,08-16
2017-08-16,48,2334,08-16
2017-08-16,49,2070,08-16
2017-08-16,50,2088,08-16
2017-08-16,51,1556,08-16
2017-08-16,53,668,08-16
2017-08-16,54,734,08-16
2017-08-16,1,1747,08-16
2017-08-16,2,2006,08-16
2017-08-16,3,3121,08-16
2017-08-16,4,1593,08-16
2017-08-16,5,1370,08-16
2017-08-16,6,1928,08-16
2017-08-16,7,2027,08-16
2017-08-16,8,2619,08-16
2017-08-16,9,1765,08-16
2017-08-16,10,936,08-16
2017-08-16,11,2133,08-16
2017-08-16,12,1242,08-16
2017-08-16,13,906,08-16
2017-08-16,14,1354,08-16
2017-08-16,15,1208,08-16
2017-08-16,16,830,08-16
2017-08-16,17,1229,08-16
2017-08-16,18,1323,08-16
2017-08-16,19,1147,08-16
2017-08-16,23,1205,08-16
2017-08-16,25,739,08-16
2017-08-16,26,551,08-16
2017-08-16,27,1548,08-16
2017-08-16,28,929,08-16
2017-08-16,30,693,08-16
2017-08-16,31,1055,08-16
2017-08-16,32,540,08-16
2017-08-16,33,875,08-16
2017-08-16,34,1821,08-16
2017-08-16,35,482,08-16
2017-08-16,36,848,08-16
2017-08-16,37,1607,08-16
2017-08-16,38,1569,08-16
2017-08-16,39,1170,08-16
2017-08-16,40,972,08-16
2017-08-16,41,1004,08-16
2017-08-16,43,1044,08-16
2017-08-16,44,3750,08-16
2017-08-16,45,3195,08-16
2017-08-16,46,3100,08-16
2017-08-16,47,3390,08-16
2017-08-16,48,2852,08-16
2017-08-16,49,2358,08-16
2017-08-16,50,2573,08-16
2017-08-16,51,1809,08-16
2017-08-16,53,958,08-16
2017-08-16,54,649,08-16
2017-08-16,1,1707,08-16
2017-08-16,2,1816,08-16
2017-08-16,3,2772,08-16
2017-08-16,4,1269,08-16
2017-08-16,5,1266,08-16
2017-08-16,6,1637,08-16
2017-08-16,7,1737,08-16
2017-08-16,8,2464,08-16
2017-08-16,9,1822,08-16
2017-08-16,10,907,08-16
2017-08-16,11,2062,08-16
2017-08-16,12,1119,08-16
2017-08-16,13,872,08-16
2017-08-16,14,1324,08-16
2017-08-16,15,1175,08-16
2017-08-16,16,771,08-16
2017-08-16,17,1155,08-16
2017-08-16,18,1343,08-16
2017-08-16,19,988,08-16
2017-08-16,23,969,08-16
2017-08-16,25,589,08-16
2017-08-16,26,505,08-16
2017-08-16,27,1211,08-16
2017-08-16,28,910,08-16
2017-08-16,30,691,08-16
2017-08-16,31,1125,08-16
2017-08-16,32,515,08-16
2017-08-16,33,934,08-16
2017-08-16,34,2110,08-16
2017-08-16,35,521,08-16
2017-08-16,36,908,08-16
2017-08-16,37,1542,08-16
2017-08-16,38,1366,08-16
2017-08-16,39,1236,08-16
2017-08-16,40,1203,08-16
2017-08-16,41,823,08-16
2017-08-16,43,1122,08-16
2017-08-16,44,3594,08-16
2017-08-16,45,2896,08-16
2017-08-16,46,2634,08-16
2017-08-16,47,3183,08-16
2017-08-16,48,2338,08-16
2017-08-16,49,2114,08-16
2017-08-16,50,2073,08-16
2017-08-16,51,1488,08-16
2017-08-16,53,683,08-16
2017-08-16,54,700,08-16
2017-08-16,1,1866,08-16
2017-08-16,2,1970,08-16
2017-08-16,3,3293,08-16
2017-08-16,4,1436,08-16
2017-08-16,5,1266,08-16
2017-08-16,6,1681,08-16
2017-08-16,7,1984,08-16
2017-08-16,8,2870,08-16
2017-08-16,9,1617,08-16
2017-08-16,10,816,08-16
2017-08-16,11,2112,08-16
2017-08-16,12,1108,08-16
2017-08-16,13,823,08-16
2017-08-16,14,1234,08-16
2017-08-16,15,1169,08-16
2017-08-16,16,751,08-16
2017-08-16,17,1048,08-16
2017-08-16,18,1246,08-16
2017-08-16,19,1053,08-16
2017-08-16,23,1146,08-16
2017-08-16,25,869,08-16
2017-08-16,26,597,08-16
2017-08-16,27,1278,08-16
2017-08-16,28,895,08-16
2017-08-16,30,670,08-16
2017-08-16,31,1135,08-16
2017-08-16,32,484,08-16
2017-08-16,33,850,08-16
2017-08-16,34,2456,08-16
2017-08-16,35,520,08-16
2017-08-16,36,860,08-16
2017-08-16,37,1585,08-16
2017-08-16,38,1635,08-16
2017-08-16,39,1317,08-16
2017-08-16,40,1138,08-16
2017-08-16,41,897,08-16
2017-08-16,43,1279,08-16
2017-08-16,44,4047,08-16
2017-08-16,45,3422,08-16
2017-08-16,46,3060,08-16
2017-08-16,47,3612,08-16
2017-08-16,48,2609,08-16
2017-08-16,49,2513,08-16
2017-08-16,50,2455,08-16
2017-08-16,51,1763,08-16
2017-08-16,53,736,08-16
2017-08-16,54,716,08-16
2017-08-16,1,1300,08-16
2017-08-16,2,2058,08-16
2017-08-16,3,3390,08-16
2017-08-16,4,1641,08-16
2017-08-16,5,1410,08-16
2017-08-16,6,2152,08-16
2017-08-16,7,1746,08-16
2017-08-16,8,2712,08-16
2017-08-16,9,2197,08-16
2017-08-16,10,1174,08-16
2017-08-16,11,2430,08-16
2017-08-16,12,1258,08-16
2017-08-16,13,1150,08-16
2017-08-16,14,1742,08-16
2017-08-16,15,1170,08-16
2017-08-16,16,966,08-16
2017-08-16,17,1432,08-16
2017-08-16,18,1285,08-16
2017-08-16,19,1789,08-16
2017-08-16,23,1128,08-16
2017-08-16,25,974,08-16
2017-08-16,26,613,08-16
2017-08-16,27,1711,08-16
2017-08-16,28,1216,08-16
2017-08-16,30,698,08-16
2017-08-16,31,1412,08-16
2017-08-16,32,691,08-16
2017-08-16,33,1148,08-16
2017-08-16,34,2577,08-16
2017-08-16,35,698,08-16
2017-08-16,36,1010,08-16
2017-08-16,37,1522,08-16
2017-08-16,38,2175,08-16
2017-08-16,39,1688,08-16
2017-08-16,40,1284,08-16
2017-08-16,41,1104,08-16
2017-08-16,43,1374,08-16
2017-08-16,44,4503,08-16
2017-08-16,45,4111,08-16
2017-08-16,46,4134,08-16
2017-08-16,47,4449,08-16
2017-08-16,48,3596,08-16
2017-08-16,49,2738,08-16
2017-08-16,50,3094,08-16
2017-08-16,51,1943,08-16
2017-08-16,53,948,08-16
2017-08-16,54,928,08-16
2017-08-16,1,446,08-16
2017-08-16,2,1856,08-16
2017-08-16,3,3420,08-16
2017-08-16,4,1708,08-16
2017-08-16,5,1282,08-16
2017-08-16,6,2204,08-16
2017-08-16,7,1425,08-16
2017-08-16,8,2516,08-16
2017-08-16,9,2118,08-16
2017-08-16,10,933,08-16
2017-08-16,11,2193,08-16
2017-08-16,12,1189,08-16
2017-08-16,13,968,08-16
2017-08-16,14,1050,08-16
2017-08-16,15,965,08-16
2017-08-16,16,1064,08-16
2017-08-16,17,1407,08-16
2017-08-16,18,1250,08-16
2017-08-16,19,1086,08-16
2017-08-16,23,991,08-16
2017-08-16,25,715,08-16
2017-08-16,26,672,08-16
2017-08-16,27,1900,08-16
2017-08-16,28,1609,08-16
2017-08-16,30,678,08-16
2017-08-16,31,1548,08-16
2017-08-16,32,606,08-16
2017-08-16,33,1251,08-16
2017-08-16,34,2308,08-16
2017-08-16,35,692,08-16
2017-08-16,36,1119,08-16
2017-08-16,37,1170,08-16
2017-08-16,38,2251,08-16
2017-08-16,39,1481,08-16
2017-08-16,40,1256,08-16
2017-08-16,41,1207,08-16
2017-08-16,43,1467,08-16
2017-08-16,44,4563,08-16
2017-08-16,45,4238,08-16
2017-08-16,46,4372,08-16
2017-08-16,47,4682,08-16
2017-08-16,48,4077,08-16
2017-08-16,49,2706,08-16
2017-08-16,50,2927,08-16
2017-08-16,51,1967,08-16
2017-08-16,53,1108,08-16
2017-08-16,54,1191,08-16
2017-08-16,1,1758,08-16
2017-08-16,2,1867,08-16
2017-08-16,3,3025,08-16
2017-08-16,4,1415,08-16
2017-08-16,5,1452,08-16
2017-08-16,6,1735,08-16
2017-08-16,7,1845,08-16
2017-08-16,8,2823,08-16
2017-08-16,9,2112,08-16
2017-08-16,10,1078,08-16
2017-08-16,11,2255,08-16
2017-08-16,12,1230,08-16
2017-08-16,13,895,08-16
2017-08-16,14,1491,08-16
2017-08-16,15,1305,08-16
2017-08-16,16,864,08-16
2017-08-16,17,1217,08-16
2017-08-16,18,1416,08-16
2017-08-16,19,1210,08-16
2017-08-16,23,1006,08-16
2017-08-16,25,603,08-16
2017-08-16,26,616,08-16
2017-08-16,27,1279,08-16
2017-08-16,28,1028,08-16
2017-08-16,30,702,08-16
2017-08-16,31,1224,08-16
2017-08-16,32,598,08-16
2017-08-16,33,1076,08-16
2017-08-16,34,2463,08-16
2017-08-16,35,585,08-16
2017-08-16,36,980,08-16
2017-08-16,37,1485,08-16
2017-08-16,38,1485,08-16
2017-08-16,39,1389,08-16
2017-08-16,40,1470,08-16
2017-08-16,41,874,08-16
2017-08-16,43,1304,08-16
2017-08-16,44,3909,08-16
2017-08-16,45,3408,08-16
2017-08-16,46,3225,08-16
2017-08-16,47,3718,08-16
2017-08-16,48,2884,08-16
2017-08-16,49,2426,08-16
2017-08-16,50,2391,08-16
2017-08-16,51,1726,08-16
2017-08-16,53,730,08-16
2017-08-16,54,762,08-16
2017-08-16,1,1749,08-16
2017-08-16,2,1863,08-16
2017-08-16,3,3069,08-16
2017-08-16,4,1471,08-16
2017-08-16,5,1480,08-16
2017-08-16,6,1734,08-16
2017-08-16,7,1850,08-16
2017-08-16,8,2684,08-16
2017-08-16,9,2259,08-16
2017-08-16,10,1106,08-16
2017-08-16,11,2817,08-16
2017-08-16,12,1156,08-16
2017-08-16,13,1065,08-16
2017-08-16,14,1639,08-16
2017-08-16,15,1491,08-16
2017-08-16,16,950,08-16
2017-08-16,17,1347,08-16
2017-08-16,18,1517,08-16
2017-08-16,19,1187,08-16
2017-08-16,23,1140,08-16
2017-08-16,25,640,08-16
2017-08-16,26,755,08-16
2017-08-16,27,1287,08-16
2017-08-16,28,1209,08-16
2017-08-16,30,783,08-16
2017-08-16,31,1567,08-16
2017-08-16,32,667,08-16
2017-08-16,33,1308,08-16
2017-08-16,34,2530,08-16
2017-08-16,35,697,08-16
2017-08-16,36,1232,08-16
2017-08-16,37,1508,08-16
2017-08-16,38,1593,08-16
2017-08-16,39,1492,08-16
2017-08-16,40,1545,08-16
2017-08-16,41,1004,08-16
2017-08-16,43,1356,08-16
2017-08-16,44,3943,08-16
2017-08-16,45,3516,08-16
2017-08-16,46,3170,08-16
2017-08-16,47,3682,08-16
2017-08-16,48,2960,08-16
2017-08-16,49,2368,08-16
2017-08-16,50,2329,08-16
2017-08-16,51,1610,08-16
2017-08-16,53,774,08-16
2017-08-16,54,873,08-16
2017-08-16,1,1962,08-16
2017-08-16,2,2063,08-16
2017-08-16,3,3282,08-16
2017-08-16,4,1661,08-16
2017-08-16,5,1450,08-16
2017-08-16,6,1922,08-16
2017-08-16,7,1951,08-16
2017-08-16,8,3015,08-16
2017-08-16,9,2253,08-16
2017-08-16,10,1106,08-16
2017-08-16,11,2650,08-16
2017-08-16,12,1287,08-16
2017-08-16,13,941,08-16
2017-08-16,14,1455,08-16
2017-08-16,15,1449,08-16
2017-08-16,16,753,08-16
2017-08-16,17,1255,08-16
2017-08-16,18,1470,08-16
2017-08-16,19,1309,08-16
2017-08-16,23,1170,08-16
2017-08-16,25,789,08-16
2017-08-16,26,747,08-16
2017-08-16,27,1403,08-16
2017-08-16,28,1072,08-16
2017-08-16,30,696,08-16
2017-08-16,31,1277,08-16
2017-08-16,32,567,08-16
2017-08-16,33,1193,08-16
2017-08-16,34,2431,08-16
2017-08-16,35,588,08-16
2017-08-16,36,1098,08-16
2017-08-16,37,1800,08-16
2017-08-16,38,1876,08-16
2017-08-16,39,1377,08-16
2017-08-16,40,1403,08-16
2017-08-16,41,1151,08-16
2017-08-16,43,1324,08-16
2017-08-16,44,4494,08-16
2017-08-16,45,3816,08-16
2017-08-16,46,3522,08-16
2017-08-16,47,4050,08-16
2017-08-16,48,3261,08-16
2017-08-16,49,2671,08-16
2017-08-16,50,2483,08-16
2017-08-16,51,1954,08-16
2017-08-16,53,872,08-16
2017-08-16,54,756,08-16
2017-08-16,1,1775,08-16
2017-08-16,2,1889,08-16
2017-08-16,3,3045,08-16
2017-08-16,4,1462,08-16
2017-08-16,5,1142,08-16
2017-08-16,6,1660,08-16
2017-08-16,7,1852,08-16
2017-08-16,8,2827,08-16
2017-08-16,9,2265,08-16
2017-08-16,10,1128,08-16
2017-08-16,11,2596,08-16
2017-08-16,12,1231,08-16
2017-08-16,13,974,08-16
2017-08-16,14,1518,08-16
2017-08-16,15,1327,08-16
2017-08-16,16,762,08-16
2017-08-16,17,1250,08-16
2017-08-16,18,1417,08-16
2017-08-16,19,1137,08-16
2017-08-16,23,1168,08-16
2017-08-16,25,686,08-16
2017-08-16,26,558,08-16
2017-08-16,27,1194,08-16
2017-08-16,28,1036,08-16
2017-08-16,30,797,08-16
2017-08-16,31,1336,08-16
2017-08-16,32,547,08-16
2017-08-16,33,1113,08-16
2017-08-16,34,2392,08-16
2017-08-16,35,599,08-16
2017-08-16,36,1056,08-16
2017-08-16,37,1655,08-16
2017-08-16,38,1525,08-16
2017-08-16,39,1418,08-16
2017-08-16,40,1248,08-16
2017-08-16,41,916,08-16
2017-08-16,43,1320,08-16
2017-08-16,44,3849,08-16
2017-08-16,45,3470,08-16
2017-08-16,46,3279,08-16
2017-08-16,47,3784,08-16
2017-08-16,48,2953,08-16
2017-08-16,49,2425,08-16
2017-08-16,50,2510,08-16
2017-08-16,51,1617,08-16
2017-08-16,53,716,08-16
2017-08-16,54,675,08-16
2017-08-16,1,1918,08-16
2017-08-16,2,1978,08-16
2017-08-16,3,3120,08-16
2017-08-16,4,1492,08-16
2017-08-16,5,1484,08-16
2017-08-16,6,1804,08-16
2017-08-16,7,2036,08-16
2017-08-16,8,2726,08-16
2017-08-16,9,2012,08-16
2017-08-16,10,1047,08-16
2017-08-16,11,2428,08-16
2017-08-16,12,1172,08-16
2017-08-16,13,1018,08-16
2017-08-16,14,1399,08-16
2017-08-16,15,1293,08-16
2017-08-16,16,874,08-16
2017-08-16,17,1141,08-16
2017-08-16,18,1334,08-16
2017-08-16,19,1210,08-16
2017-08-16,23,1122,08-16
2017-08-16,25,820,08-16
2017-08-16,26,625,08-16
2017-08-16,27,1264,08-16
2017-08-16,28,905,08-16
2017-08-16,30,672,08-16
2017-08-16,31,1193,08-16
2017-08-16,32,515,08-16
2017-08-16,33,958,08-16
2017-08-16,34,2533,08-16
2017-08-16,35,511,08-16
2017-08-16,36,947,08-16
2017-08-16,37,1737,08-16
2017-08-16,38,1703,08-16
2017-08-16,39,1349,08-16
2017-08-16,40,1200,08-16
2017-08-16,41,926,08-16
2017-08-16,43,1372,08-16
2017-08-16,44,4111,08-16
2017-08-16,45,3684,08-16
2017-08-16,46,3397,08-16
2017-08-16,47,3826,08-16
2017-08-16,48,2945,08-16
2017-08-16,49,2533,08-16
2017-08-16,50,2571,08-16
2017-08-16,51,1766,08-16
2017-08-16,53,689,08-16
2017-08-16,54,811,08-16
2017-08-16,1,1128,08-16
2017-08-16,2,1981,08-16
2017-08-16,3,3471,08-16
2017-08-16,4,1653,08-16
2017-08-16,5,1610,08-16
2017-08-16,6,2073,08-16
2017-08-16,7,1714,08-16
2017-08-16,8,2884,08-16
2017-08-16,9,2666,08-16
2017-08-16,10,1350,08-16
2017-08-16,11,2715,08-16
2017-08-16,12,1425,08-16
2017-08-16,13,1239,08-16
2017-08-16,14,1782,08-16
2017-08-16,15,1396,08-16
2017-08-16,16,1028,08-16
2017-08-16,17,1478,08-16
2017-08-16,18,1322,08-16
2017-08-16,19,1827,08-16
2017-08-16,23,1166,08-16
2017-08-16,25,1099,08-16
2017-08-16,26,757,08-16
2017-08-16,27,1735,08-16
2017-08-16,28,1343,08-16
2017-08-16,30,782,08-16
2017-08-16,31,1588,08-16
2017-08-16,32,694,08-16
2017-08-16,33,1411,08-16
2017-08-16,34,2824,08-16
2017-08-16,35,713,08-16
2017-08-16,36,1197,08-16
2017-08-16,37,1673,08-16
2017-08-16,38,2402,08-16
2017-08-16,39,1739,08-16
2017-08-16,40,1453,08-16
2017-08-16,41,1187,08-16
2017-08-16,43,1535,08-16
2017-08-16,44,4674,08-16
2017-08-16,45,4354,08-16
2017-08-16,46,4415,08-16
2017-08-16,47,4816,08-16
2017-08-16,48,4015,08-16
2017-08-16,49,2863,08-16
2017-08-16,50,3447,08-16
2017-08-16,51,1951,08-16
2017-08-16,53,950,08-16
